time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-13 22:2:52, 33.9593, -83.3805, 11.15, 342.86, 312.90, 8, 0.4314, 0.1606, 3817.20
2015-8-13 22:2:55, 33.9594, -83.3805, 6.40, 338.49, 315.10, 8, 0.2115, 0.1657, 3807.43
2015-8-13 22:2:55, 33.9594, -83.3805, 6.40, 338.49, 315.10, 8, 0.0000, 0.1491, 3807.43
2015-8-13 22:2:56, 33.9594, -83.3805, 3.31, 330.71, 315.10, 8, 0.0000, 0.1342, 3807.43
2015-8-13 22:2:59, 33.9593, -83.3805, 2.47, 320.09, 315.10, 8, 0.0000, 0.1208, 3807.43
2015-8-13 22:2:59, 33.9593, -83.3805, 2.47, 320.09, 315.10, 8, 0.4318, 0.1519, 3812.32
2015-8-13 22:3:0, 33.9593, -83.3806, 4.40, 308.34, 315.10, 8, 0.1479, 0.1515, 3822.09
2015-8-13 22:3:3, 33.9593, -83.3806, 0.11, 313.73, 315.10, 8, 0.2480, 0.1611, 3822.09
2015-8-13 22:3:4, 33.9593, -83.3806, 0.04, 313.73, 324.10, 8, 0.0570, 0.1507, 3831.87
2015-8-13 22:3:7, 33.9593, -83.3806, 0.18, 313.73, 324.10, 8, 0.1656, 0.1522, 3826.98
2015-8-13 22:3:8, 33.9593, -83.3806, 0.00, 313.73, 324.10, 8, 0.2071, 0.1577, 3817.20
2015-8-13 22:3:11, 33.9593, -83.3806, 4.07, 266.19, 324.10, 8, 0.3410, 0.1760, 3812.32
2015-8-13 22:3:12, 33.9593, -83.3806, 2.11, 293.56, 324.10, 8, 0.0000, 0.1584, 3807.43
2015-8-13 22:3:14, 33.9593, -83.3807, 1.25, 288.43, 324.10, 8, 0.0000, 0.1426, 3802.54
2015-8-13 22:3:16, 33.9593, -83.3807, 1.74, 300.89, 324.10, 8, 0.6300, 0.1913, 3797.65
2015-8-13 22:3:18, 33.9593, -83.3807, 2.32, 329.05, 324.10, 8, 0.2463, 0.1968, 3797.65
2015-8-13 22:3:20, 33.9593, -83.3807, 3.84, 323.49, 324.10, 8, 0.3920, 0.2163, 3797.65
2015-8-13 22:3:22, 33.9593, -83.3807, 3.84, 323.49, 319.20, 8, 0.2576, 0.2205, 3802.54
2015-8-13 22:3:22, 33.9593, -83.3807, 6.83, 336.76, 319.20, 8, 0.4721, 0.2456, 3807.43
2015-8-13 22:3:24, 33.9594, -83.3807, 12.16, 343.40, 319.20, 8, 0.1115, 0.2322, 3807.43
2015-8-13 22:3:26, 33.9595, -83.3806, 15.28, 345.92, 319.20, 8, 0.0000, 0.2090, 3802.54
2015-8-13 22:3:28, 33.9596, -83.3806, 15.17, 346.69, 319.20, 8, 0.0000, 0.1881, 3802.54
